p[126]	-1179680741	298065279	-41954878	1469721250	-1344011037	-1930425447
p[127]	-991989452	-447329761	1037442176	-1865989735	-118694478	-537337648
p[128]	-969556809	-1559507455	-67660896	-1293526788	157673663	1544070019
p[129]	-628787838	1656370207	1856004661	601640480	1192348219	-586519182
p[130]	-1799800547	-1664322617	-320030674	-1875856255	-1687972968	-24156860
p[131]	565093590	-1845484338	-352057718	1870509252	2019018984	-1961417618
p[132]	-239780675	-771475037	1977498538	-84357639	633432009	-1166473208
p[133]	-1158934689	-1608389693	332310082	-1164890856	293705698	1541273031
p[134]	-777873549	-233724582	2083480577	-434254935	-1182832181	-1053092696
p[135]	-693596093	1051377935	1431921579	-1986521899	452735653	2120451053
p[136]	-2143896313	1459714140	-1363074860	-1146998988	-10628747	579495392
p[137]	-10114248	724192709	84385842	888148456	550216311	-219242888
p[138]	279087272	376625584	-179728938	1104713337	-728457011	-594319681
p[139]	1457004650	609719055	-1553068510	857845974	2144835869	-111402389
p[140]	995963666	302062863	1371915085	1576891939	-929306487	-1595726550
p[141]	1775515336	1413981662	-503245260	-1475297079	1478752075	478370887
p[142]	-171907457	1077472580	-991565714	430147144	-743614951	1986733579
p[143]	1844378446	-2057906030	2098860952	1690623532	-2142575002	1556159123
p[144]	-376017913	1470243462	-374499368	654628899	-402991471	-1338175709
p[145]	-2010232862	1445022698	2068816400	-1549861725	-744768337	2018257191
p[146]	1531797532	-771952116	2074317422	-704722072	1475178700	-2043313457
p[147]	-60824069	91448407	-157051824	-896497093	-578772646	-1033217145
p[148]	-1744635969	1292120843	849378609	-1129205195	-1473090734	1863266977
p[149]	-1736000899	-1661277315	1797476380	1199116887	22898645	-2105700669
p[150]	1985801112	-71111369	223930801	-1265325560	158561411	1880581772
p[151]	-173635378	1864140120	791796165	1355974356	-950905963	1049375930
p[152]	-1292677194	-1381389502	-1468199498	1848414658	1364626108	-645721460
p[153]	-1458852486	-2116882526	501960568	285835341	1781741173	198586482
p[154]	-1456251826	-134099955	-1026544338	1771100129	1924065481	1447696184
p[155]	1710430108	1063381048	-373572556	-451158311	1196891680	-356553015
p[156]	224215641	-1850236627	319158709	1055459811	320830864	911001018
p[157]	288316721	117793919	1002562153	420231887	398562315	-751256330
p[158]	-812962489	-1275861226	1535857671	-1230972773	578260758	1131339784
p[159]	-49180605	-143962061	-312648306	-253858360	-1860640111	2133521025
p[160]	10872114	-370421783	-1233210943	-64870906	758380259	1285707399
p[161]	-1320531251	-991886170	484806879	96676076	-1973038176	-473794487
p[162]	-1310924923	700372834	-1561790286	1744035024	-252157096	-934952093
p[163]	427969320	1944383916	-1356360018	102140450	-240644358	-242620040
p[164]	1191657286	-1121596222	1849620490	1273076739	-34421837	-1839514024
p[165]	-1829726152	1562793402	1292983954	-682967229	-1862513411	61255227
p[166]	253948678	1433719548	1196892102	622810131	423515437	1369007014
p[167]	505733949	761856203	-198243997	1505731909	28251057	-1790299979
p[168]	-76249902	644918262	387466094	-961118054	-204196963	281226356
p[169]	1399799232	89071267	-1701842004	-35585344	1476919399	-625718263
p[170]	137711614	1626167254	-206508437	-1091138048	374263979	1206726284
p[171]	-1308346290	292873716	1492169737	-1389807774	1441336061	-375965959
p[172]	1190054627	-1523086139	1906139275	-299555450	-56585701	1523216976
p[173]	-1051493658	-987759734	1012618540	429767582	-480169151	644348007
p[174]	1455584475	-2117912850	407834157	2136311545	511338687	2011630664
p[175]	-484293894	1002516125	-1851601180	932718025	116646484	1213995289
p[176]	-773286122	-135682365	613052310	-1667707879	-456944585	528640573
p[177]	757159228	-1449479551	-1747788571	-588500678	-1594656262	858739100
p[178]	-1917288600	-1650357179	624910761	-1094343244	1386126313	-1575686158
p[179]	1614218476	656126091	-1152201167	1344104221	-982869911	-877672889
p[180]	-1578376908	938574474	-50048337	1089509276	507960649	-223058923
p[181]	733793181	989412380	1465861378	-2024715443	58362668	2143768303
p[182]	1608643393	-314585714	1609585067	-1487949316	799821037	1876629707
p[183]	-553312925	513133660	608802962	-1829838798	-216392856	1989984189
p[184]	182978059	-545240581	751652623	1951471652	383541277	1377386436
p[185]	-161769079	-1853540122	-2090689167	1349368468	1845413883	2136723658
p[186]	-1594685188	1759900801	-1208249465	556318050	1960094434	-669312408
p[187]	-24012837	-1347500268	-526769447	-898244438	-1318104603	1515404334
p[188]	136915677	-1760054363	254673913	238436161	171809781	-768254841
p[189]	-1352526690	-1423768997	-344369513	-391791687	-2138830470	1185710091
p[190]	2111392185	-1039834825	-1395482308	1009621135	-636997650	-209882268
p[191]	-1316234079	-821219343	-1242546694	199371101	720308758	1430935920
p[192]	-94313809	693576654	825660957	-1171568954	-1806061835	-879661091
p[193]	-1223682736	-295972968	-619930539	-1455939789	1419892712	-87046926
p[194]	-746357751	748152156	-843283348	90206872	-393812572	2049202257
p[195]	388404297	597982505	-1782523589	-727540068	-820127499	2073972951
p[196]	-1367172038	1579245529	-1911271194	1411175502	396133559	1224414160
p[197]	-2089171335	1198010781	1346995932	1863343990	1682991950	-1016480513
p[198]	203822875	355785043	-1939161262	620285969	-220380590	616321477
p[199]	-1449004363	-1626283892	-721783842	-1753762662	217176865	1341886202
p[200]	1321002305	-1690425828	-2106656872	-539180604	1796647197	-1422049133
p[201]	-925191053	-2136293624	651911806	-67765427	-725889609	-1960343901
p[202]	-456071948	533434613	-1019244450	-1722138960	767841841	883606072
p[203]	308040917	-1043205805	951119	41759516	-1186891359	-1203382721
p[204]	1081748901	-503821608	2036658856	-1215534601	1101343187	-901893353
p[205]	883516999	801687071	1295275840	-1278218984	-1271852658	-1576989573
p[206]	-954161553	-2124595516	-1737413310	93172407	807637379	1124464882
p[207]	601451451	1933215720	838562932	-1341850363	1423676613	1440361291
p[208]	26928695	-1237551271	-1077018940	810781266	1423594876	-253119181
p[209]	1957380789	-831427262	1583473224	643031319	774802840	-704672747
p[210]	-1270159313	1926981155	-1586468721	-1649485899	-1298398954	-1627030757
p[211]	204599901	-1112725672	-29338361	1436887907	1836193653	-180437910
p[212]	1932502819	662170911	-1565252443	-499244240	-1531306423	-149014606
p[213]	2015929123	-148910475	-568345858	361784485	-2066502731	-473088731
p[214]	2112943757	-914918881	519156778	959278915	955916442	487244125
p[215]	850646651	1542259090	-490411325	1295536790	1619113722	2056475239
p[216]	185424218	-1230969490	-1276533044	5137753	110681819	-1580001777
p[217]	2041662145	-472121531	-2009857959	1234315272	1970247396	-1376254510
p[218]	-1086002284	2036758959	-113282209	263670658	-1912006439	1430778544
p[219]	824544533	613219523	-1487237600	1722473668	264697098	1985698306
p[220]	488540611	-834603390	851302345	589753954	156165437	878187224
p[221]	1243038973	-343229508	-1306150511	-614148173	-1724315100	1949626496
p[222]	715414577	1008812562	-1294905203	-145324684	103542475	-1702068521
p[223]	-2084414151	-128231990	825961475	-127723070	-1602830820	-1195922197
p[224]	1084037148	-1582223402	-73042579	-1243899798	-1521121333	-269402079
p[225]	-1206319249	1514694325	-1567361486	686524938	-1478263982	2015718812
p[226]	-524087104	-2066556682	-1429657587	-303943656	1793439715	224507074
p[227]	920622516	1249643351	-308100659	755229475	1327401566	-1869166569
p[228]	-1765245631	-1126673928	-829568010	1819397892	-1113168829	1967056682
p[229]	1534641651	1527182186	661233378	651227335	185609524	-331991869
p[230]	-711367836	-388271356	1795105310	125035063	653367079	915194052
p[231]	1443508753	979260851	529141976	2001140792	-611374170	-1343128739
p[232]	-242756828	-1698276905	-233782425	-458078250	1495363294	-14905645
p[233]	1322156553	1972088432	-56835445	1189931507	1446587729	-211288442
p[234]	-1192481064	-212595010	1200379990	-816246058	1799956348	2058710290
p[235]	297082421	-1587771873	173941241	664269315	-1990249505	308461964
p[236]	1800250210	172055605	-179768016	1895981778	492970543	1482440894
p[237]	-1376577379	370311900	2019348349	-873311684	693497419	-1416144099
p[238]	951512673	-597539763	-962625106	1424371594	-1339634320	-1251859159
p[239]	-2028893171	246266003	905129424	19458479	-521870176	-1972812296
p[240]	754773163	2026759272	-374221057	1785102774	-1169947359	682288710
p[241]	1216248134	-1087807612	-994690445	-1712324117	19663607	1557997626
p[242]	86226415	-209757401	-1959443957	507307072	-1898984114	338313817
p[243]	406404749	-1328053094	-60270027	779777877	-1487706940	-1347901733
p[244]	-1813745997	-947342678	32520941	-921829341	-1176499720	-1216854037
p[245]	1963901856	366141524	-690788525	1768994627	422191707	-2090433872
p[246]	-598369833	1384989706	-1446034821	1434139332	-659060116	-1951629518
p[247]	-349172332	297585263	-242021770	1123848612	1658643186	-623976256
p[248]	910238395	29523839	64842825	-726172120	608249625	1423043827
p[249]	-1429846416	-660776915	1536582354	-2111313097	-400526392	-1890624406
p[250]	1799830157	-1441417697	1800274193	-1494699406	-455848485	658109848
p[251]	309899354	552433523	136628716	-543228947	-1656661243	1350370180
p[252]	904023671	-1665575058	-1833259794	-1303708119	1894813355	1666089823
p[253]	-1043757433	1273492335	658135145	1838017080	-1757894387	-267646350
p[254]	-1601949506	639316942	-1203723013	-1115802442	224098548	1077647789
p[255]	707140755	-536980106	1881541411	-1575867978	1071518613	-105249522
p[256]	231509459	767964804	1663842674	-473832977	402790800	-508769655
p[257]	406491961	1923077228	-1533071273	-1166017016	-1365388604	-403429574
p[258]	-1017553467	69754854	-1930735419	-1857781576	2087874746	-500049934
p[259]	-1855665594	-888948013	1024695355	201042695	1184442840	2016802769
p[260]	-1998204768	-1468490698	797719231	-1986679169	1980358644	-1136118448
p[261]	-1960893793	1312911700	-2137742142	-421417766	495036782	-1480910782
p[262]	-605462403	-712966352	-670590872	1784767106	108588189	-1044979560
p[263]	-1141683313	-948496975	1368788184	-1068418510	-2014075648	-846114262
p[264]	954606892	1634194484	398901930	1641598561	-1191987554	-1724566910
p[265]	-2002270294	-1947704012	1769852174	-631406819	-2058454458	107183482
p[266]	1872448828	-1566219931	-1165917859	2033194920	793491298	-1491274547
p[267]	1915921596	-953807094	-651509368	1656242158	726736572	1122129246
p[268]	1718765019	132193132	1008629506	-131184265	344281263	-1416575067
p[269]	-2142107939	1463642656	-1158950290	324801507	1186253840	115020304
p[270]	300658745	-1919755841	-1279250351	-1123867925	491512692	548354388
p[271]	-849233709	679483523	2023117942	2010201684	-661816698	-416370268
p[272]	254735739	790541555	1661780949	-1280388854	-2135794581	-633942377
p[273]	1169168318	1042599769	531513552	-108742508	353416869	-510078679
p[274]	512961685	-600058139	-880118402	2001140739	-1095181555	-61502626
p[275]	1584696836	1551736387	903727197	-251868143	1852051522	1444953271
p[276]	1740243977	-1508247636	288784057	1933234695	-941485712	1473599625
p[277]	736798263	577354324	-426538269	1417168919	1963785327	1992573862
p[278]	-1010567330	-1323057036	-1314373572	-978332647	-1351907160	-77785689
p[279]	946534514	1410180464	1066608507	24440697	-969814751	-1399579060
p[280]	1185229305	-470383722	-1177888029	-1825529230	735999930	551160691
p[281]	-456283345	-473024341	2070554160	306483084	440211115	1675545908
p[282]	1843612205	-254125392	-978559542	810834905	-412810014	195802615
p[283]	1047821225	-1857173521	1722450759	35759730	167580589	1056583289
p[284]	-694727351	627160127	1906968922	912964729	2108389181	1997674741
p[285]	-1229434625	-901235393	1419157446	431945294	-675536389	-972905481
p[286]	-1464520541	-1980599765	868678869	1296268358	1259503853	901323572
p[287]	1180087116	-850211691	869874039	-83313110	893362975	1450450863
p[288]	-1209824514	-1084529522	773677092	177879227	-760716875	1031110327
p[289]	-1184357158	1664201753	2018526697	-778516376	-2083980405	2090705606
p[290]	1171944120	1390284308	-220296367	1688876682	1330877243	-1741316392
p[291]	1671029507	-966632528	1133385776	1856082338	-1606050121	319738523
p[292]	1529634677	793962790	157701474	-1947023420	-1741747248	325651399
p[293]	-292152466	1368595617	-1880937986	-1198547962	557754601	-1370093371
p[294]	1710998609	582868628	465267892	1766745359	178367857	244868705
p[295]	1175802263	1604520056	-836539968	2080653890	741514078	-685972800
p[296]	-1224248430	1614161824	-1328282881	1527390745	-1075130434	960388182
p[297]	-467979430	458128772	1348417135	5988524	-1748494451	475925145
p[298]	-339777662	-687710540	899004229	1046399084	-702771997	504062494
p[299]	-123454784	333226942	435312591	-161993896	713565420	-647846729
p[300]	-795934013	-1488041890	1756337448	1048331414	-1992763592	-1776106298
p[301]	-1825877962	491237733	-1194885928	1550817453	-1653846609	1244745566
p[302]	-1230220919	448028265	-685201123	1352584988	738330340	-1286685606
p[303]	1809498994	-1074931809	917575988	-497904885	-228519479	-457261087
p[304]	840329950	-1836172474	-557183112	-872768153	1294925455	-1673791000
p[305]	360683954	-1566775607	-1475625480	-545916913	401227138	638007268
p[306]	-1104169491	1546633831	216181164	114439373	184948369	1263353536
p[307]	160030417	-1795976197	854280798	-293754536	-1800352627	1301352450
p[308]	-1527111933	145425076	-2017328779	54525241	38165442	-414040842
p[309]	-53383402	-1434382023	-1294250045	-99861593	358777176	-97401046
p[310]	181746699	-73831499	1092297670	-2085233709	2022701705	-1481123217
p[311]	2072711861	-1231859084	-692158837	-1407630808	1092541128	1343051731
p[312]	1042531730	-534659095	-1571917487	-998466106	-801479288	66740782
p[313]	-1780514336	1007400056	728715195	163573749	-1151495080	1043583294
p[314]	-1154725251	-653931508	-345597512	1966672614	-1773339258	-280164572
p[315]	-1214163440	-1040273332	1551692837	-523651763	-1430989019	-1178725898
p[316]	31444476	1976122353	1929815875	195804749	-1357477616	-76630288
p[317]	-1783840054	1400510289	638237390	371966034	990559754	1236784150
p[318]	1342334414	750544552	259834752	-800689932	1951217172	179856964
p[319]	-1354530116	106649545	1292489563	-1878006794	-119631782	-449527737
p[320]	-236495879	-681032720	2022462931	887234896	1798648308	-137451116
p[321]	1310213256	-1288406929	-1149065716	758788038	725943305	1021463595
p[322]	1787424988	363306999	1715785601	-86805508	-451156032	-597505216
p[323]	792799308	451439661	-159521397	1965127358	549261744	142714377
p[324]	-877415239	-667966911	1271780827	-368870932	-15526771	-1666245410
p[325]	-1951936096	-1021660651	1791927909	1036990051	722669876	1720138455
p[326]	-1232488281	157995303	1319483657	1359342649	-1741004244	1608294538
p[327]	775655262	-1166922565	-827240554	883811874	1782716650	-1907398722
p[328]	1401209454	-660498408	-121101697	527956559	-1682978825	-1074628623
p[329]	-799070802	806742701	-2108143896	2106363956	374290227	-1431289949
p[330]	1225053418	824038768	-1503092101	308897517	-1091308994	1710201905
p[331]	1610239852	1261706558	-1651701891	-2108312659	-1796140150	128863010
p[332]	-1177232151	1131502702	195922732	2098469630	1309999749	-104604487
p[333]	1237806684	-1396222376	-101699214	48266893	2122164090	317840607
p[334]	1094318671	742799451	663971358	849749341	-30657102	1463012319
p[335]	-1936171744	1816375091	1717188464	1124221581	-712987147	1066466854
p[336]	-1954339718	-691110694	-1300670553	1957549587	-126376422	1868374007
p[337]	-170772805	1035855247	1713332230	115233948	-1552123196	37878181
p[338]	-885031619	-1605968319	1752415442	496748901	520395714	2081900984
p[339]	-1379865422	377584458	-1934807129	1749076272	-2142494950	-1979824153
p[340]	-436832973	1608558709	538361896	1729403735	1859820435	251168219
p[341]	1070810311	-2088640282	1935112141	17927546	1721937424	1175981345
p[342]	-2091284196	-1488777929	2028096819	1006733042	-1227970274	892537521
p[343]	-1145015998	-179100424	1756545908	-2070462466	-722690788	-1643820810
p[344]	1089980773	-559810073	-877763877	-1375877716	-2016457299	-1122518997
p[345]	-1642923837	-1102494143	1699956831	-1607997527	-750814904	602639146
p[346]	1467003195	-558482478	1235646307	-229960932	-1763302724	455847069
p[347]	44731913	1429046443	2120442639	-1079775557	1637644692	1239000907
p[348]	-2094286406	1439277711	-1709923764	1232495664	-407827089	1919488908
p[349]	479334674	-2117490105	878881795	524793295	1640598078	1760961860
p[350]	1754932874	-2130251676	-296870558	-1777551887	-647005809	2071782330
p[351]	-1981724495	-2034512783	-1618074358	669774584	337749164	522136902
p[352]	-1957442862	354223518	-1796835786	2058234027	1671969104	-809591334
p[353]	929077419	-17253452	192325213	937692183	-261085823	-1156754048
p[354]	495952936	138046787	-939129832	-3467773	360295147	-1704140098
p[355]	-986200345	-1217487071	1679072741	-1790392815	-5849325	-1276432336
p[356]	-654923242	269384202	684961750	-338683682	-3074661	-413630566
p[357]	868510974	-793702728	1414149134	1947326978	33804521	-613987210
p[358]	2071272204	-671265821	1580339503	-303346651	-747125973	718089927
p[359]	1287417309	-1522842680	-1130466643	-1958228859	-185901082	-1320873988
p[360]	1348438675	1340780328	1511978616	1930546293	-1837671597	802724160
p[361]	-962462901	-863916178	1766083413	-306356292	676579449	886230436
p[362]	129104380	-640001640	1844107638	-1588580388	-757996669	-1141421687
p[363]	-1025105935	-304914642	522386979	-1838515120	-915319903	-323587778
p[364]	347025365	-967157741	-440440480	782355896	-895269112	-1823112954
p[365]	-747479627	-344489928	1502090452	-1172671535	1530080012	614624289
p[366]	1539874707	-489552389	-853860412	-993747022	-376850166	-267109
p[367]	1526140083	-904651521	-1243744344	-93732417	-113872199	-801737467
p[368]	-1357273660	-412029359	-1202402320	-784268877	1410781392	-1413221097
p[369]	-705785655	571939045	1390650548	-1896772087	216125148	670894144
p[370]	770826938	720683740	727178373	-1242634450	-1109929873	1640702522
p[371]	1590421591	-1188200389	609075138	875362257	964756079	283865856
p[372]	1463072574	-1581478291	-1641812716	-1782082498	-720239431	-1862926957
p[373]	-1438714421	-655387106	136557217	462997585	-670043752	-442534062
p[374]	83132457	-845107356	-101706736	-251456671	695861807	439963064
p[375]	-1776975165	2144051934	-1768130250	-826665418	-1455436895	2046539667
p[376]	-575717422	1530424135	-1701918871	-2004494962	-678917915	1462170044
p[377]	-826464586	-1691023764	-1945873102	2014293809	1246569587	2038909453
p[378]	-250224058	326446393	-83199476	-214208002	593722291	-1353313664
p[379]	842922566	1323572419	-376295362	1817692644	1330797409	-1168009261
p[380]	1806472978	212519865	-1744549102	1268321768	-68142763	-1689334435
p[381]	1251595267	130703938	1581283235	143906385	1513388688	1068141388
p[382]	-1340336361	-1140124367	1278080903	-1464100790	1780462427	1005738274
p[383]	-794304611	1098440553	1738234528	-1080407960	-633531718	-1443383843
p[384]	719616542	1242739955	-1708876846	-2078142236	-1666783438	338476861
p[385]	1945999483	817641625	1561654980	1669868947	-1758562677	-1809142985
p[386]	1351846188	89406409	343902606	253720551	-429249693	-1850443314
p[387]	1166351725	-550052556	1749337719	1799260786	-399866545	796331850
p[388]	689562102	-813320769	-741143804	-1307623914	-932056806	-434306354
p[389]	-1430251670	-348340810	-1606151506	-1551786160	1557717123	769607804
p[390]	-539136351	2061920804	1456102441	-242824785	-1638008566	67172728
p[391]	168941318	-1610158732	-53134300	-1923481427	1407467286	-1295482492
p[392]	-1344035907	-290718521	-471469833	416354754	-687711696	1880299142
p[393]	-1718723547	1844863992	694614564	-1423223039	690416711	1459968753
p[394]	1322340946	-518021498	1065718652	-890749494	1255821727	123817025
p[395]	1801212853	1652838770	405856772	99857092	-1884502960	567983361
p[396]	-234765086	-1368959108	66430538	-665912628	1873395488	1456848564
p[397]	-621459804	2137294196	124316894	435357151	-1577905254	244084641
