p[0]	    0.686123	   -0.202853	    0.560055	    0.574799	    0.838102	   -0.614321
p[1]	   -0.327701	    0.537237	   -0.441768	    0.185363	    0.077735	    0.268288
p[2]	   -0.262000	    0.029620	    0.908533	    0.843152	    0.281782	    0.407399
p[3]	   -0.721655	    0.206497	   -0.960782	   -0.485997	   -0.744056	    0.661643
p[4]	   -0.694330	   -0.187485	   -0.746110	   -0.768844	    1.062633	   -0.569125
p[5]	    0.021599	    0.680888	    0.225266	   -0.426604	    0.266339	   -0.001321
p[6]	   -0.008907	    0.944510	   -0.409516	    0.392693	   -0.103990	    0.545072
p[7]	   -0.201885	    0.788932	   -0.424759	   -0.234265	    0.587323	    0.861125
