p[28]	   -8.462620	    8.491528	   -5.292177	  -99.884483	  100.948021	  -64.286400
p[29]	   -7.330643	   17.278988	   16.372440	  -80.949173	  192.752151	  183.370193
p[30]	    9.221241	   -7.006920	   -0.300881	  103.149323	  -78.129730	   -4.259126
p[31]	   -6.329181	  -11.919331	    3.058070	  -70.859726	 -132.632690	   34.872475
p[32]	  -16.695021	   -2.670905	   10.348753	 -184.704453	  -29.754419	  115.464836
p[33]	   -7.463018	   -5.141613	  -10.711631	  -88.714531	  -62.591488	 -123.158035
p[34]	   -8.312855	   -0.594427	   17.870316	  -95.219185	   -8.334294	  200.048996
p[35]	   -6.647243	   14.113255	   -3.579090	  -73.409973	  157.620102	  -42.205383
p[36]	    9.857679	    9.104181	   14.530167	  109.818085	  103.245636	  162.622406
p[37]	   -0.224387	  -22.207397	    8.426130	   -2.188132	 -247.070648	   95.033112
p[38]	    0.094070	   -0.643353	  -23.072069	    0.781543	   -7.883081	 -256.989441
p[39]	    1.998181	   23.791485	    3.281354	   22.645439	  263.464905	   38.410652
p[40]	  -12.577955	   -0.119069	    3.790800	 -140.172058	   -0.465732	   41.481590
p[41]	   -1.616720	   26.328053	    3.082294	  -16.684965	  293.215393	   36.779816
p[42]	    0.160033	   19.325298	   -5.873497	    3.567474	  214.109055	  -65.861176
p[43]	  -13.266619	    5.989000	  -13.767647	 -147.233459	   67.908867	 -154.032349
p[44]	    0.240880	   26.183640	   -1.570745	    3.285783	  291.428680	  -13.630045
p[45]	    7.749108	    5.378139	   -8.314322	   87.467957	   61.996574	  -92.582184
p[46]	  -12.995869	    3.154276	    3.758538	 -145.631592	   36.456867	   43.774231
p[47]	   -7.145505	    4.592333	   15.892531	  -81.478638	   53.347942	  179.216507
p[48]	   -7.293993	   -2.468501	   16.078667	  -81.507645	  -27.812332	  178.736755
p[49]	   -7.926912	   -7.395452	  -11.282202	  -91.893402	  -87.954590	 -129.361801
p[50]	    3.313178	  -12.010931	  -13.488491	   38.451927	 -137.487457	 -153.821533
p[51]	   18.785259	   10.315191	   -4.065786	  210.401825	  116.609367	  -45.342182
p[52]	    4.277096	    8.623329	   24.687819	   47.430328	   96.772758	  275.010651
p[53]	   -0.459326	   -0.717446	  -24.679657	   -6.009027	   -7.839194	 -273.663849
p[54]	   -4.794744	   17.262302	   17.726526	  -52.440807	  193.270798	  198.750076
p[55]	  -18.503580	   -3.577064	   -8.620638	 -206.770157	  -39.308495	  -97.724449
p[56]	   -3.604955	   -8.654690	   -5.493728	  -39.118366	  -96.405716	  -60.946796
p[57]	   22.092026	   -3.763113	    4.617215	  245.792221	  -42.587273	   52.845646
p[58]	    1.695447	  -25.208195	   -1.877863	   18.574585	 -280.495972	  -21.473009
p[59]	    4.016555	   -2.677370	  -13.386875	   43.885536	  -25.535395	 -151.079575
p[60]	    6.337416	    8.091121	   10.523829	   68.015282	   88.280190	  110.608742
p[61]	   -5.240451	   -0.383838	  -17.627621	  -62.440067	   -6.720031	 -197.293427
p[62]	   11.850265	   29.489220	   -8.382197	  132.065094	  330.314301	  -96.617836
p[63]	  -10.447360	   -4.242589	   13.672109	 -123.133278	  -47.932915	  154.673523
p[64]	   17.270559	   -3.572624	  -15.922836	  193.052994	  -38.114235	 -178.239212
p[65]	    4.933384	   -5.370340	  -18.583530	   56.250134	  -60.730724	 -206.907349
p[66]	    0.645855	  -20.285440	  -10.729303	    7.916583	 -224.243378	 -119.172737
p[67]	   -1.966994	   -1.440783	   -5.137136	  -22.431368	  -15.832378	  -58.052864
p[68]	   -0.330121	   13.036584	   -7.215696	   -4.481038	  146.249527	  -81.402222
p[69]	    5.815069	  -10.184313	   13.700309	   66.921700	 -117.234421	  154.075882
p[70]	   -0.979468	   14.479470	  -13.176221	  -10.737497	  160.943222	 -146.325470
p[71]	    3.302294	  -17.420750	   -8.693918	   36.765594	 -193.736160	  -97.457542
p[72]	   -1.799556	  -12.980416	   10.218088	  -20.976641	 -145.016220	  115.560501
p[73]	   19.232338	   -5.788220	   -8.753823	  214.851288	  -65.648636	  -99.515305
p[74]	    5.057165	    5.718702	   11.325171	   57.284840	   64.383514	  126.185745
p[75]	   -2.909529	   22.078449	    2.141594	  -32.269333	  245.280914	   25.235641
p[76]	   14.372868	   -8.282554	   -1.355011	  159.748444	  -94.416084	  -15.480201
p[77]	   -9.048597	   10.508265	   -5.941128	 -100.997231	  117.772339	  -65.618622
p[78]	   -5.721641	   -9.381586	   -2.420635	  -64.687843	 -104.675049	  -26.983164
p[79]	  -16.772268	   -4.752324	   10.710188	 -185.988770	  -52.836609	  120.050499
p[80]	   22.331726	  -10.022763	   -0.103219	  248.274185	 -111.370972	   -3.724084
p[81]	    8.681792	   14.018612	   -7.289462	   97.273056	  156.276657	  -81.387436
p[82]	    0.110417	  -15.200630	   -9.714588	   -0.759779	 -170.448700	 -109.527855
p[83]	   17.334181	   -3.935940	  -10.888433	  192.931412	  -43.285496	 -122.501930
p[84]	   -0.082335	  -16.579432	   -7.161829	   -2.927179	 -184.208145	  -78.697945
p[85]	   19.176479	  -18.046814	   -2.768485	  214.045197	 -201.340729	  -31.432901
p[86]	  -11.702710	   -7.936493	   -5.411860	 -132.732468	  -92.190865	  -64.621170
p[87]	  -16.280712	    3.925122	  -10.876117	 -182.545456	   44.006794	 -122.687592
p[88]	  -12.173359	  -15.698362	    7.808630	 -136.066254	 -174.553085	   87.757988
p[89]	   -4.542972	  -12.257777	   -8.826956	  -52.629406	 -141.144943	 -102.884514
p[90]	   -8.268513	   -7.764408	    1.203988	  -90.619736	  -86.716423	   14.163784
p[91]	   -7.527663	   -0.835181	  -15.656468	  -85.315331	  -10.242891	 -175.170975
p[92]	   -0.978223	   15.533201	   -7.703763	  -11.753974	  176.414719	  -89.400841
p[93]	 -211.285202	  129.791275	   -3.699014	-2345.139648	 1442.629639	  -37.825390
p[94]	   -4.965252	  -22.550684	    2.026432	  -55.880791	 -250.132523	   21.033339
p[95]	    9.663470	   17.725218	   -3.142313	  111.245422	  199.684998	  -36.533627
p[96]	   -2.318870	  -17.763302	   -9.669395	  -26.673447	 -197.404160	 -107.903412
p[97]	   -4.271875	   -4.289420	   -5.138843	  -59.523582	  -57.093418	  -56.652775
p[98]	   18.909185	   -2.211750	  -13.927118	  211.683212	  -24.239731	 -157.007843
p[99]	   18.216337	   -9.703950	  -10.542595	  203.259689	 -105.380943	 -118.055122
p[100]	  -14.392412	  -16.845953	    6.190885	 -161.452515	 -188.255325	   68.710587
p[101]	   -6.598413	   17.277431	    1.828161	  -72.046700	  191.596741	   18.706474
p[102]	    9.802500	   -6.294853	  -17.312006	  110.732460	  -69.497307	 -193.249481
p[103]	   -6.593340	   -7.757730	   -4.380131	  -73.377678	  -85.489700	  -50.704430
p[104]	   -9.064498	   16.936323	   15.263251	  -99.754623	  188.974121	  170.810333
p[105]	    2.237595	  -10.055916	  -18.298555	   30.485445	 -118.573517	 -203.881760
p[106]	   -4.560915	  -11.197931	   -4.883638	  -50.913963	 -124.769737	  -54.778091
p[107]	  -14.490786	    2.415608	  -11.710875	 -162.664642	   28.145700	 -133.036179
p[108]	   -5.199307	    8.790758	   -5.816804	  -63.335903	  102.291321	  -70.067032
p[109]	   12.602092	    5.174620	   14.009949	  141.728516	   59.712048	  157.503296
p[110]	    7.687097	   16.754818	   -8.730088	   87.004395	  188.883545	  -98.461349
p[111]	   -2.421301	   -5.563786	  -15.993689	  -30.116137	  -63.940983	 -179.302368
p[112]	    7.321948	    1.408195	    4.183600	   80.968704	   16.112751	   47.061787
p[113]	   -5.856936	   16.926472	   17.582047	  -64.744751	  189.164795	  196.607162
p[114]	    3.435163	  -11.400010	   13.015455	   39.051388	 -130.511185	  148.551666
p[115]	  -15.814638	    8.883736	  -14.588299	 -175.301025	   99.234177	 -163.748367
p[116]	   -8.961581	  -12.766579	   -6.509119	 -100.793213	 -142.951492	  -73.593117
p[117]	  -13.027950	   11.004316	  -15.079994	 -145.460876	  122.516068	 -168.171188
p[118]	   11.983217	    9.086243	    7.612366	  135.593216	  104.007256	   86.823425
p[119]	   -9.446722	   -6.065713	    6.696123	 -110.709335	  -72.579346	   80.745499
p[120]	   -1.404782	   15.520611	   -7.304915	  -16.596474	  173.176346	  -82.024193
p[121]	   -5.532383	   -8.322754	   -9.351266	  -61.476490	  -91.821213	 -104.210976
p[122]	   -2.174980	   14.756362	  -11.586054	  -24.798309	  164.860596	 -133.182816
p[123]	    1.327277	    8.611526	   -5.741318	   14.637990	   96.112976	  -64.688583
p[124]	  -11.212431	   -0.084728	    9.788060	 -127.005058	   -1.848457	  109.486237
p[125]	   13.188173	   -7.874927	   -9.440485	  150.884094	  -92.433220	 -107.290253
p[126]	    3.172484	  -20.393456	   12.310205	   33.970451	 -226.990479	  136.446243
p[127]	  -14.057961	  -10.751455	   -4.216874	 -155.712372	 -117.789627	  -45.889153
p[128]	    4.339319	    7.343559	   22.784353	   49.736057	   82.585938	  253.669022
p[129]	    7.952753	  -10.630247	  -14.143356	   88.965286	 -118.052094	 -157.602722
p[130]	   12.451298	    2.279851	  -22.780350	  140.648666	   26.623775	 -254.075562
p[131]	   -5.073764	   -1.369325	   16.452215	  -58.451874	  -16.135447	  183.878326
p[132]	   -4.927694	  -10.424603	  -12.958612	  -53.924957	 -117.214287	 -144.818054
p[133]	   -3.900216	  -12.328225	   11.836578	  -44.878880	 -140.886810	  135.957733
p[134]	    6.815422	   14.557566	  -12.190953	   76.492966	  162.394913	 -136.074966
p[135]	   13.679840	  -12.510042	   -3.374861	  156.068756	 -141.772049	  -38.595051
p[136]	    4.643383	   -6.969867	    1.053669	   52.333652	  -77.233200	   11.614058
p[137]	  -10.472141	   14.506392	   13.989732	 -115.122009	  161.736542	  156.607208
p[138]	   16.496117	  -22.869150	    0.142416	  185.408600	 -256.375244	    0.057883
p[139]	    5.209950	  -18.289803	  -12.584103	   59.359997	 -203.209885	 -141.753922
p[140]	    0.396305	    7.833386	    1.101966	    6.529925	   87.809196	   11.046612
p[141]	   17.764713	   -3.866870	   10.469638	  197.967743	  -38.489529	  115.939507
p[142]	  -15.903152	   -3.054911	  -11.491728	 -176.659943	  -31.558281	 -127.883186
p[143]	    5.643971	   -0.783568	  -13.408351	   61.437706	   -3.747440	 -151.438110
p[144]	   -6.802272	  -10.583225	   -0.001760	  -76.660118	 -117.517365	    0.162202
p[145]	  -15.037915	   12.951836	   -5.774357	 -168.609375	  145.086472	  -65.092163
p[146]	   -6.728129	    0.332154	   -6.123036	  -78.827637	    6.026004	  -70.481636
p[147]	  -14.368657	  -11.561330	   -5.195301	 -158.513702	 -127.641670	  -56.039120
p[148]	   -2.175868	    6.790380	   -4.676936	  -30.660547	   80.640579	  -60.099930
p[149]	   11.526163	   -9.378984	  -14.912643	  129.303650	 -104.838295	 -167.212311
p[150]	    2.944355	   10.658024	  -17.143208	   36.022690	  120.659874	 -191.718399
p[151]	    8.713880	   21.729231	   -1.854156	   98.041176	  241.987534	  -20.357750
p[152]	   -5.541978	  -15.341763	   11.885629	  -64.654999	 -171.781601	  133.902512
p[153]	  -17.552261	    9.545392	   -5.770248	 -199.002243	  106.770676	  -65.052757
p[154]	  -11.781536	   18.497385	   -0.411625	 -132.421707	  205.662766	   -6.449797
p[155]	    4.226081	   13.921021	  -14.580308	   47.511303	  156.313751	 -163.805374
p[156]	    1.029056	    8.739301	   -9.647022	    9.615052	   97.742569	 -108.303101
p[157]	   -1.934383	   16.578552	   -9.753908	  -21.975838	  183.613739	 -109.222786
p[158]	    2.332009	   11.288855	  -14.950362	   25.189293	  125.857590	 -163.662048
p[159]	  -10.136684	  -15.159532	    1.880454	 -112.967064	 -167.024963	   19.881947
p[160]	   15.910219	   -5.149644	   10.012956	  175.964706	  -56.608513	  112.367523
p[161]	   -0.177820	   12.808965	  -12.793695	   -2.029021	  143.332199	 -142.648849
p[162]	   15.217542	  -11.879848	    1.853216	  172.345932	 -135.274994	   21.760567
p[163]	    3.728753	   13.197504	   -9.734877	   44.677776	  150.778076	 -112.536217
p[164]	    8.398776	  -21.558512	    0.496401	   95.827942	 -241.175201	    5.620615
p[165]	  -21.013834	   -6.236610	    5.538785	 -232.224594	  -69.230698	   60.851215
p[166]	   -8.196324	   14.038094	    3.203608	  -91.822739	  156.818253	   33.909035
p[167]	  -10.906260	    1.817529	    0.895604	 -120.978378	   20.393839	   10.953488
p[168]	  -10.424677	   -1.006487	   11.302519	 -117.428314	   -8.147141	  125.318375
p[169]	   -8.368619	   11.163910	    3.083249	  -92.381271	  122.528503	   35.425690
p[170]	  -11.367391	  -14.748644	   -0.026859	 -128.829453	 -166.334549	   -0.914815
p[171]	   -0.221434	  -10.081158	  -14.829507	   -2.031166	 -111.780502	 -164.050858
p[172]	    1.109799	   20.656910	   -4.380999	   12.406288	  229.568771	  -48.847260
p[173]	    7.122218	  -17.740372	    3.959229	   80.878288	 -196.739944	   46.134945
p[174]	   -3.881698	  -13.280291	  -12.058623	  -46.742077	 -150.943115	 -137.418533
p[175]	   -6.149115	  -10.209060	    7.863560	  -72.553162	 -119.348450	   92.000885
p[176]	  -12.227923	   -4.918115	   24.131390	 -137.295975	  -55.672108	  269.394165
p[177]	   -2.971281	  -17.472347	   -6.754244	  -34.855949	 -195.406372	  -77.004494
p[178]	   14.036538	  -16.980618	    1.748636	  156.734283	 -189.272598	   22.874285
p[179]	   -4.881551	    9.565718	   -8.289866	  -59.756489	  111.417877	  -96.668678
p[180]	   -9.455282	   10.762664	  -11.418557	 -106.728371	  123.086586	 -129.277405
p[181]	   12.210522	    8.750642	   -5.944288	  137.050964	   98.068451	  -67.888786
p[182]	   -8.131356	    7.576144	  -15.131562	  -91.945160	   84.875031	 -167.981430
p[183]	  -22.957375	   -5.982795	   -6.651068	 -255.507431	  -66.783340	  -75.043137
p[184]	    2.468584	  -15.613942	   10.038561	   29.556057	 -176.009201	  115.016113
p[185]	   19.091232	  -15.561583	    6.046585	  212.698410	 -173.139725	   67.807419
p[186]	   15.294977	   -8.778518	    6.261728	  173.257812	 -101.966743	   73.616898
p[187]	   -5.798482	  -15.575922	   10.686955	  -64.404572	 -173.479401	  118.928810
p[188]	   18.234123	    8.025385	    3.223532	  203.661469	   90.814331	   36.299248
p[189]	   -7.024859	  -19.528801	    1.037465	  -80.083954	 -217.661285	   12.258133
p[190]	   20.944035	    0.270209	  -14.303281	  234.060974	    3.907108	 -160.607849
p[191]	    1.634359	    8.648162	    0.611488	   16.544630	   95.060440	    5.835189
p[192]	   -1.244173	   -4.338632	    2.297488	  -18.025581	  -43.351978	   12.893202
p[193]	  -11.478472	    0.508547	  -13.289046	 -127.780304	    8.154260	 -147.859100
p[194]	   -0.011535	   43.404400	  -42.513557	   -1.464917	  485.292694	 -468.619751
p[195]	   -5.371188	    7.024857	  -25.751381	  -55.269684	   78.504829	 -286.385315
p[196]	   -9.814813	   -2.646441	    0.927908	 -109.065338	  -29.415413	   10.382660
p[197]	  -13.480711	   -5.022791	    4.126311	 -153.539993	  -60.058456	   49.337574
p[198]	   13.459185	   -1.659850	  -18.416840	  152.717987	  -17.487169	 -206.879364
p[199]	   12.100690	    9.960458	    2.209110	  134.773376	  112.352341	   25.668793
p[200]	  -16.398411	   -1.112867	  -14.659186	 -183.355972	  -12.081739	 -164.295654
p[201]	  -17.947292	    5.676744	    0.718359	 -199.757889	   63.025955	    5.796106
p[202]	  -15.785741	    3.386764	   -2.126979	 -177.205688	   37.634781	  -24.221479
p[203]	   -2.529421	   17.052704	   -9.245594	  -27.926619	  190.063721	 -105.460716
p[204]	  -17.113630	    8.732476	   -5.829801	 -189.891113	   97.904266	  -64.537628
p[205]	  -18.784758	    0.621374	   -1.737043	 -208.080338	    7.798057	  -18.890831
p[206]	  -10.681361	  -14.893787	   -2.952173	 -119.838539	 -166.511292	  -30.850636
p[207]	   35.882404	  -46.891449	  -30.912891	  403.498871	 -516.057800	 -347.377350
p[208]	  -16.044127	   -7.544487	   -3.108270	 -180.020630	  -86.606743	  -38.176140
p[209]	   11.464934	   13.698248	   -9.877135	  129.610718	  154.240082	 -112.044365
p[210]	   -7.523268	   11.451922	   -6.508528	  -88.196350	  132.057663	  -75.959061
p[211]	   -6.901981	   -2.388717	  -19.070814	  -75.741356	  -29.870392	 -212.891708
p[212]	    9.512980	   16.318682	    5.852133	  106.433975	  182.303101	   66.384369
p[213]	   -7.734629	   -1.680814	   11.022501	  -87.886787	  -19.653555	  123.100670
p[214]	   23.935623	   -1.860100	   -2.552376	  267.499664	  -22.284315	  -28.091125
p[215]	    8.596957	   12.639611	   12.807025	   97.138245	  142.296890	  143.725952
p[216]	   17.423294	   10.755134	   -9.259991	  195.506393	  121.168777	 -104.923798
p[217]	   14.700447	   -3.733263	  -18.285921	  164.702087	  -40.631126	 -204.542374
p[218]	   -8.147242	    4.495642	   14.902706	  -94.070831	   53.599312	  169.195129
p[219]	   -9.970075	   -9.128166	   -6.947912	 -113.243622	 -103.875389	  -80.452148
p[220]	    5.033859	  -20.151432	    5.897635	   55.733929	 -224.115845	   66.486259
p[221]	    0.251311	   13.178699	   15.946062	    0.933064	  148.026978	  179.229309
p[222]	   15.935903	    5.358962	  -13.181490	  178.485794	   62.592384	 -149.429199
p[223]	    8.902634	   -8.520578	  -19.244385	   99.087784	  -93.661812	 -213.827240
p[224]	  -13.567894	    2.898684	    7.030963	 -150.009201	   31.648525	   77.157967
p[225]	   -6.747745	   11.578226	   18.362411	  -75.115486	  130.742447	  205.673737
p[226]	  -10.729600	    5.209066	   14.378746	 -121.611488	   59.835724	  161.264740
p[227]	   11.666081	  -23.362148	    1.511831	  129.749847	 -259.877502	   17.163822
p[228]	   -4.842960	   17.776289	   -7.329102	  -55.827129	  198.807449	  -84.444801
p[229]	    9.969088	    5.672732	  -13.452715	  114.832367	   67.001755	 -153.610748
p[230]	   13.129391	    2.173249	   -6.944011	  148.962143	   24.507742	  -75.340607
p[231]	   13.914782	  -10.261292	   37.084705	  154.780716	 -113.951286	  414.494659
p[232]	   12.372718	  -12.849322	    1.152620	  140.381348	 -145.975616	   15.170322
p[233]	   -2.835351	  -14.807231	   23.999563	  -35.109650	 -166.763947	  268.978821
p[234]	   28.375908	    3.281077	   -0.631642	  315.771393	   36.901569	   -7.912239
p[235]	  -10.611771	   -5.281542	  -12.502765	 -116.991890	  -55.775646	 -136.677475
p[236]	   23.874662	   12.731799	  -46.463982	  266.777496	  140.388290	 -515.851746
p[237]	   17.437321	    9.932394	   -6.852530	  195.027649	  111.422913	  -77.625648
p[238]	   -5.086964	   -4.857117	   -3.968315	  -57.259800	  -54.452927	  -45.247284
p[239]	  -17.498020	   13.925528	    1.959329	 -194.973709	  155.318680	   23.962545
p[240]	   -8.241592	  -18.325262	   -6.596978	  -93.277313	 -203.829010	  -73.173462
p[241]	   -2.346641	  -13.962379	   13.956955	  -24.615614	 -158.587723	  157.965652
p[242]	  -25.863577	   -0.747768	   -3.233111	 -287.288788	   -8.830316	  -36.748554
p[243]	    1.052596	    2.182094	   24.698799	   10.652066	   24.168547	  274.880859
p[244]	   13.901398	   17.392130	    1.272569	  156.852524	  196.263916	   14.585050
p[245]	   -1.737236	    8.629839	    6.903935	  -20.823193	   94.967865	   75.562454
p[246]	   -9.894011	    2.014852	   17.493803	 -111.672798	   23.639460	  195.252533
p[247]	   14.966914	    4.636446	  -15.304090	  169.109848	   52.666351	 -172.720825
p[248]	  -18.333330	    1.429538	   11.403360	 -198.157516	   14.599469	  123.645638
p[249]	   -4.412608	   -7.624619	  -10.019722	  -50.910549	  -85.308609	 -110.460594
p[250]	   -6.733340	  -14.937867	   -1.768217	  -76.991760	 -164.560257	  -19.648449
p[251]	   16.654507	  -10.849490	   -1.864779	  184.498947	 -121.482552	  -20.960821
p[252]	  -11.281903	  -11.486220	   14.485564	 -126.429459	 -128.355591	  161.872681
p[253]	   -9.384019	   -5.428631	  -16.940977	 -106.098595	  -64.161354	 -190.292679
p[254]	  -13.571749	   -8.373181	    3.245534	 -150.373535	  -93.653183	   36.308155
p[255]	   -2.124805	   -5.583329	   15.896920	  -23.069080	  -61.402508	  175.931625
p[256]	    4.979317	  -14.191637	   -9.411967	   57.691093	 -160.987961	 -108.879295
p[257]	   -5.279175	   16.224800	    9.456092	  -61.953163	  182.595581	  107.409187
p[258]	    4.596638	  -33.988914	   22.293922	   52.939960	 -377.891144	  248.063019
p[259]	   -8.995441	   -2.814936	  -15.696306	 -103.548836	  -35.210903	 -177.818161
p[260]	  -14.180321	   -2.621783	   17.373226	 -158.423019	  -30.236855	  194.012909
p[261]	   15.962410	   -9.865960	   -9.372297	  178.168869	 -110.284599	 -105.305870
p[262]	   -5.577180	    2.145205	   14.826824	  -63.400650	   24.417290	  166.042664
p[263]	   -1.950871	  -20.392962	   -2.107107	  -20.519485	 -226.145447	  -23.645008
p[264]	   10.288182	   10.173643	    5.033096	  118.515228	  117.858704	   60.114147
p[265]	   -5.316459	   11.745899	  -12.638552	  -61.207104	  134.946136	 -142.946289
p[266]	   -4.399123	    7.556949	    5.554709	  -52.177612	   86.164474	   63.222206
p[267]	   -6.212922	   20.177786	    2.797759	  -67.679970	  223.622253	   32.870548
p[268]	   -4.487546	   10.379027	   -9.230037	  -49.510410	  116.359535	 -102.631897
p[269]	   -8.364052	   10.132383	  -10.536449	  -95.656517	  115.603020	 -118.923851
p[270]	    2.289783	   11.601998	   11.977526	   30.052731	  133.870132	  136.440277
p[271]	   -4.492340	   -9.151003	    7.021393	  -51.322315	 -101.969727	   77.166695
p[272]	  -15.328905	   -3.629741	  -11.800190	 -173.246323	  -43.636650	 -134.528412
p[273]	   16.022274	    8.903779	    6.167996	  178.777420	  100.231232	   70.996094
p[274]	   -2.348943	  -20.779940	   -6.970203	  -25.948198	 -230.633560	  -77.908615
p[275]	   -1.368981	   11.407931	  -13.540605	  -16.726244	  131.878555	 -154.840393
p[276]	  -10.691767	  -15.103916	    0.156571	 -119.623207	 -168.507690	    1.906056
p[277]	   23.501266	  -14.420563	    1.346606	  262.093903	 -161.019775	   16.109795
p[278]	  -15.022602	    4.944597	  -10.086924	 -169.210388	   56.762978	 -113.120056
p[279]	  -15.310116	   -7.005240	    7.956974	 -172.724594	  -78.579308	   88.466499
p[280]	    5.321050	   -8.969894	  -18.230577	   61.642242	 -104.777977	 -205.733902
p[281]	  -13.521933	   -0.108496	   12.935365	 -154.296539	   -1.322695	  148.773895
p[282]	   13.903497	  -12.440309	   -3.104962	  157.012238	 -141.216507	  -35.818447
p[283]	    1.952836	  -11.305305	   10.609750	   22.812069	 -131.172745	  123.523293
p[284]	    3.573692	  -13.608466	   10.268307	   39.329128	 -153.110977	  118.213356
p[285]	    0.457452	    2.481058	    6.623248	    5.311818	   27.268135	   72.815475
p[286]	   -9.648712	   -3.585882	    9.231481	 -107.397263	  -39.331261	  102.058563
p[287]	   -0.464135	   17.521778	  -10.862694	   -4.937278	  195.724106	 -122.685585
p[288]	  -11.294079	   -6.233568	   -8.833672	 -129.656250	  -74.387703	 -102.554825
p[289]	   12.902898	   -3.618622	   10.398456	  147.830322	  -41.126312	  119.781578
p[290]	    4.195503	  -22.538429	  -15.803185	   47.241699	 -249.699783	 -175.723679
p[291]	   -1.214780	   -5.147682	  -15.307679	  -15.130861	  -59.893768	 -174.370071
p[292]	  -13.373821	   -5.666289	    7.226598	 -153.306885	  -65.837349	   83.593315
p[293]	   -9.934612	  -10.478909	   -6.787243	 -112.361069	 -115.988876	  -76.521996
p[294]	  -14.207026	   -8.256341	   -4.280997	 -158.213852	  -93.121613	  -49.753376
p[295]	    5.570198	   20.590862	   -1.205569	   62.047157	  229.720032	  -13.355938
p[296]	   16.049143	   -0.411770	    6.749295	  178.150833	   -5.304548	   75.143723
p[297]	   21.196571	    8.808598	    4.816307	  235.542877	   98.844589	   51.820499
p[298]	  -16.174191	   -9.702116	    5.739411	 -182.845551	 -110.283310	   65.412018
p[299]	   -8.510380	    6.802586	    6.169887	  -94.233994	   75.188873	   69.036995
p[300]	   17.723564	   13.083026	    0.787148	  197.331528	  146.208710	    8.758631
p[301]	    2.795318	    4.953768	   26.408840	   31.188747	   56.550438	  294.658539
p[302]	   -6.898585	   -4.747949	  -19.216778	  -75.103355	  -51.508106	 -212.182846
p[303]	   -3.589201	   -3.605835	  -17.370150	  -40.466366	  -40.646126	 -192.727844
p[304]	   -2.558083	  -13.135574	   -2.496985	  -28.702835	 -146.245514	  -28.347227
p[305]	    6.132445	    5.543519	  -23.219324	   70.207016	   62.840027	 -258.853302
p[306]	    3.711838	   -5.065516	   16.036535	   42.070114	  -56.833622	  178.472931
p[307]	    8.672079	    7.921521	    4.016480	  101.420799	   94.721504	   50.027660
p[308]	  -11.603365	  -11.204647	    2.287847	 -128.302872	 -125.801224	   26.604504
p[309]	  -12.591347	  -15.124995	    0.609606	 -139.842041	 -167.506119	    7.147584
p[310]	    8.542078	   -8.803157	   -6.538403	  100.245102	 -103.483109	  -76.960518
p[311]	   13.076627	   11.418507	    1.567828	  148.903397	  130.738129	   18.268827
p[312]	   16.870102	   -3.057346	  -13.514434	  189.950180	  -36.592754	 -154.158203
p[313]	   17.374819	    5.011688	   -6.583098	  196.545380	   56.462738	  -75.825645
p[314]	   18.192860	   -1.887556	  -15.687174	  196.060684	  -24.130665	 -173.990479
